No,me,DN,me_name,related_me_name,alarm_severity,alarm_category,alarm_name,alarm_desc,raised_time,me_ip,moc,additional_info,alarm_id,product,me_id,board_type,alarm_object,position
,N_KBA351M41_LANGADAI-TBG(291351),"SubNetwork=2104,ManagedElement=291351,SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1",N_KBA351M41_LANGADAI-TBG(291351),,Major,Equipment Alarm,GNSS antenna feeder link fault(198096836),The antenna feeder is in short circuit,20220423 21:56:18,10.234.250.155,ITBBU,"Location: rack=1,shelf=1,board=1.",1605628954446,"LTE,GSM",291351,,ClockSourceGnss,"SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1"
,SPT108_TANGKM28-DMT(299108),"SubNetwork=2107,ManagedElement=299108,Equipment=1,DryContactCable=2",SPT108_TANGKM28-DMT(299108),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 21:57:39,10.234.188.67,ITBBU,"G BSCId: 318; U RNCId: 768; Location: rack=1,shelf=1,board=13.",1605629355908,"LTE,UMTS,GSM",299108,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,PTK223_RAISARRAHMAN-PTI(278223),"SubNetwork=2106,ManagedElement=278223,Equipment=1,ReplaceableUnit=FCE_18",PTK223_RAISARRAHMAN-PTI(278223),,Major,Communication Alarm,Board communication link interrupted(198097060),Management channel,20220423 21:57:53,10.238.224.72,ITBBU,"G BSCId: 307; U RNCId: 756; Location: rack=1,shelf=1,board=18.",1605628354332,"LTE,UMTS,GSM",278223,FCE,ReplaceableUnit,"Equipment=1,ReplaceableUnit=FCE_18"
,STA125_TBMSAWIT-TBG(282125),"SubNetwork=2110,ManagedElement=282125,Equipment=1,DryContactCable=3",STA125_TBMSAWIT-TBG(282125),,Critical,Equipment Alarm,LOW BATT(198092573),,20220423 21:58:16,10.238.230.233,ITBBU,"G BSCId: 301; Location: rack=1,shelf=1,board=13.",1605631154507,"LTE,GSM",282125,VEMc1,DryContactCable,"Equipment=1,DryContactCable=3"
,KPA045_TBPTKSIEST-TBG(305045),"SubNetwork=2107,ManagedElement=305045,Equipment=1,DryContactCable=2",KPA045_TBPTKSIEST-TBG(305045),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 21:58:54,10.234.187.130,ITBBU,"G BSCId: 317; U RNCId: 767; Location: rack=1,shelf=1,board=13.",1605630554911,"LTE,UMTS,GSM",305045,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,KPA045_TBPTKSIEST-TBG(305045),"SubNetwork=2107,ManagedElement=305045,Equipment=1,DryContactCable=1",KPA045_TBPTKSIEST-TBG(305045),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 21:58:54,10.234.187.130,ITBBU,"G BSCId: 317; U RNCId: 767; Location: rack=1,shelf=1,board=13.",1605630554912,"LTE,UMTS,GSM",305045,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,KKP217_LAHEIMANGKUTUP -DMT(300217),"SubNetwork=2109,ManagedElement=300217,Equipment=1,DryContactCable=1",KKP217_LAHEIMANGKUTUP -DMT(300217),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 21:59:14,10.234.255.6,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=13.",1605630353686,"LTE,GSM",300217,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,KKP217_LAHEIMANGKUTUP -DMT(300217),"SubNetwork=2109,ManagedElement=300217,Equipment=1,DryContactCable=2",KKP217_LAHEIMANGKUTUP -DMT(300217),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 21:59:14,10.234.255.6,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=13.",1605630353687,"LTE,GSM",300217,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,PLI069_ARUTMINSATUI(293069),"SubNetwork=2104,ManagedElement=293069,TransportNetwork=1,PtpLink=1",PLI069_ARUTMINSATUI(293069),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 21:59:17,10.234.251.216,ITBBU,"G BSCId: 323; U RNCId: 763; Location: rack=1,shelf=1,board=1.",1605629154851,"LTE,UMTS,GSM",293069,,PtpLink,"TransportNetwork=1,PtpLink=1"
,AMT032_ALABIO(290032),"SubNetwork=2105,ManagedElement=290032,TransportNetwork=1,PtpLink=1",AMT032_ALABIO(290032),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 21:59:22,10.234.249.7,ITBBU,"G BSCId: 310; U RNCId: 764; Location: rack=1,shelf=1,board=1.",1605630154034,"LTE,UMTS,GSM",290032,,PtpLink,"TransportNetwork=1,PtpLink=1"
,BNT017_MENGKATIPILIR(301017),"SubNetwork=2103,ManagedElement=301017,Equipment=1,DryContactCable=5",BNT017_MENGKATIPILIR(301017),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220423 21:59:39,10.234.255.229,ITBBU,"G BSCId: 315; U RNCId: 765; Location: rack=1,shelf=1,board=13.",1605631154510,"LTE,UMTS,GSM",301017,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,C_COH087_MI_TIMPAH-TSEL(507087),"SubNetwork=2109,ManagedElement=507087,Equipment=1,DryContactCable=1",C_COH087_MI_TIMPAH-TSEL(507087),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 21:59:54,10.234.253.238,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=13.",1605631154511,"LTE,GSM",507087,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,STA125_TBMSAWIT-TBG(282125),"SubNetwork=2110,ManagedElement=282125,Equipment=1",STA125_TBMSAWIT-TBG(282125),,Critical,Environment Alarm,Input power-off(198092296),BBU power-down,20220423 22:02:12,10.238.230.233,ITBBU,"G BSCId: 301; Location: rack=1,shelf=1,board=1.",1605631154513,"LTE,GSM",282125,,Equipment,Equipment=1
,STA043_KAHAYANHULU(282043),"SubNetwork=2110,ManagedElement=282043,Equipment=1,DryContactCable=1",STA043_KAHAYANHULU(282043),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:02:16,10.238.230.130,ITBBU,"G BSCId: 301; U RNCId: 754; Location: rack=1,shelf=1,board=13.",1605628556212,"LTE,UMTS,GSM",282043,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,TransportNetwork=1,Ip=1,SctpAssociation=7181",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Major,Communication Alarm,Association broken(199066019),"1. The association is released manually.
2. The association channels on both ends are faulty.
3. The association configurations on the local end and the peer end are not consistent.",20220423 22:02:24,129.0.1.1,MRNC,"Alarm Object:Association; 
Assoc ID:7181; 
Module number:11; 
Reason:All paths are inactive; 
ULP type:IPABIS; 
Office ID:0;
Logic Position:System No.:0,Module No.:11,Index:0;",1605629779173,GSM,301,CRP,SctpAssociation,"TransportNetwork=1,Ip=1,SctpAssociation=7181"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsEquipment=7181",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Critical,Communication Alarm,Site Abis control link broken(199087337),"1. The configured site does not exist.
2. In case of an IP site, the IP-related configuration is incorrect.
3. In case of an E1 site, the Abis timeslot configuration is incorrect.
4. The Abis transmission is abnormal.",20220423 22:02:35,,MRNC,"Alarm Object:SITE; 
Site ID:7181;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779174,GSM,301,,GBtsEquipment,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsEquipment=7181"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=6",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:6; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779175,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=6"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=4",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:4; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779176,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=4"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=3",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:3; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779177,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=3"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=2",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:2; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779178,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=2"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=13",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:13; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779179,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=13"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=12",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:12; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779180,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=12"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=11",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:11; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779181,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=11"
,BSCZ_STG1(301),"SubNetwork=301,ManagedElement=301,GBssFunction=301,GBtsSiteManager=7181,GGsmCell=1",BSCZ_STG1(301),STA125_TBMSAWIT-TBG(282125),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:03:05,,MRNC,"Alarm Object:CELL; 
Site ID:7181; 
Bts ID:1; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:7181,Module No.:11,Index:15;",1605629779182,GSM,301,,GGsmCell,"BSCZ_STG1(301),S_STA125_TBMSAWIT-TBG(7181),GBssFunction=301,GBtsSiteManager=7181,GGsmCell=1"
,KBA064_NEWSEBUKU(291064),"SubNetwork=2104,ManagedElement=291064,Equipment=1,DryContactCable=2",KBA064_NEWSEBUKU(291064),,Critical,Equipment Alarm,MODULE RECT FAIL(198092572),,20220423 22:03:40,10.234.251.110,ITBBU,"G BSCId: 311; U RNCId: 763; Location: rack=1,shelf=1,board=13.",1605630754852,"LTE,UMTS,GSM",291064,VEMc1,DryContactCable,"Equipment=1,DryContactCable=2"
,STA125_TBMSAWIT-TBG(282125),"SubNetwork=2110,ManagedElement=282125",STA125_TBMSAWIT-TBG(282125),,Critical,Communication Alarm,The link between the server and the ME is broken(1014),,20220423 22:05:05,10.238.230.233,ITBBU,"Broken link reason: Unknown disconnection reason
PING result: 10.238.230.233 : xmt/rcv/%loss = 4/0/100%
POD Name: netconfadapter-netconfadapter-ms-8-w8cjv",1605631154516,,282125,,ManagedElement,
,PTS003_NGBADAU(274003),"SubNetwork=2110,ManagedElement=274003,TransportNetwork=1,PtpLink=1",PTS003_NGBADAU(274003),,Minor,Communication Alarm,1588 clock link fault(198096841),1588 Clock link packet delay variation(PDV) is too large,20220423 22:07:05,10.238.230.83,ITBBU,"G BSCId: 301; U RNCId: 754; Location: rack=1,shelf=1,board=1.",1605629554225,"LTE,UMTS,GSM",274003,,PtpLink,"TransportNetwork=1,PtpLink=1"
,PTS003_NGBADAU(274003),"SubNetwork=2110,ManagedElement=274003,ENBCUCPFunction=510-10_274003,CULTE=1,CUEUtranCellFDDLTE=12",PTS003_NGBADAU(274003),,Major,QoS Alarm,LTE cell outage(198094419),Caused by RRU board fault,20220423 22:08:09,10.238.230.83,ITBBU,"G BSCId: 301; U RNCId: 754; Cell type: normal cell,70001000.Location: rack=1,shelf=1,board=1.",1605629554232,LTE FDD,274003,,CUEUtranCellFDDLTE,PTS003MT1_NGBADAU_MT01
,PTK142_PAKKASIH-PTI(278142),"SubNetwork=2106,ManagedElement=278142,Equipment=1,DryContactCable=1",PTK142_PAKKASIH-PTI(278142),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:08:55,10.238.224.161,ITBBU,"G BSCId: 305; U RNCId: 756; Location: rack=1,shelf=1,board=13.",1605630554922,"LTE,UMTS,GSM",278142,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,PRC018_TUMBANGKUNYI(310018),"SubNetwork=2103,ManagedElement=310018,Equipment=1,DryContactCable=1",PRC018_TUMBANGKUNYI(310018),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:09:03,10.234.255.51,ITBBU,"G BSCId: 315; U RNCId: 765; Location: rack=1,shelf=1,board=13.",1605630754856,"LTE,UMTS,GSM",310018,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,SBS086_ANISENABAH-TBG(279086),"SubNetwork=2101,ManagedElement=279086,Equipment=1,DryContactCable=6",SBS086_ANISENABAH-TBG(279086),,Critical,Equipment Alarm,GENSET FAIL(198092576),,20220423 22:09:27,10.234.242.5,ITBBU,"G BSCId: 303; U RNCId: 759; Location: rack=1,shelf=1,board=13.",1605628758068,"LTE,UMTS,GSM",279086,VEMc1,DryContactCable,"Equipment=1,DryContactCable=6"
,SBS086_ANISENABAH-TBG(279086),"SubNetwork=2101,ManagedElement=279086,Equipment=1,DryContactCable=1",SBS086_ANISENABAH-TBG(279086),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:09:37,10.234.242.5,ITBBU,"G BSCId: 303; U RNCId: 759; Location: rack=1,shelf=1,board=13.",1605628758069,"LTE,UMTS,GSM",279086,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,BSCZ_BTK1(315),"SubNetwork=315,ManagedElement=315,GBssFunction=315,GBtsSiteManager=5690,GGsmCell=3",BSCZ_BTK1(315),MTW017_TUMPUNGLAUNG(302017),Minor,Communication Alarm,Cell interruption alarm(199087342),"1. The link between the BSC and the site that the cell belongs to is broken.
2. The BCCH TRX of the cell is faulty.
3. The cell is manually blocked.
4. The configuration of related cell parameters is incorrect.",20220423 22:12:49,,MRNC,"Alarm Object:CELL; 
Site ID:5690; 
Bts ID:3; 
Trx ID:255; 
Rack ID:255; 
Shelf ID:255; 
Panel ID:255;
Logic Position:System No.:5690,Module No.:7,Index:15;",1605629779189,GSM,315,,GGsmCell,"BSCZ_BTK1(315),S_MTW017M21_TUMPUNGLAUNG(5690),GBssFunction=315,GBtsSiteManager=5690,GGsmCell=3"
,MPW552_PULAULIMBUNG-TBG(277552),"SubNetwork=2106,ManagedElement=277552,Equipment=1,DryContactCable=1",MPW552_PULAULIMBUNG-TBG(277552),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:13:34,10.238.229.118,ITBBU,"G BSCId: 302; Location: rack=1,shelf=1,board=13.",1605630154047,"LTE,GSM",277552,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,SPT218_SPLITSEIBABI-PTI(299218),"SubNetwork=2107,ManagedElement=299218,SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1",SPT218_SPLITSEIBABI-PTI(299218),,Minor,QoS Alarm,Satellite searching fault of the GNSS receiver(198096837),The satellites searched by the GNSS receiver are not sufficient,20220423 22:15:40,10.234.188.86,ITBBU,"G BSCId: 317; U RNCId: 767; Location: rack=1,shelf=1,board=1.",1605630554927,"LTE,UMTS,GSM",299218,,ClockSourceGnss,"SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1"
,NGP017_ELLAHULU-DMT(283017),"SubNetwork=2110,ManagedElement=283017,Equipment=1,DryContactCable=1",NGP017_ELLAHULU-DMT(283017),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:15:57,10.238.231.228,ITBBU,"G BSCId: 301; Location: rack=1,shelf=1,board=13.",1605629779193,"LTE,GSM",283017,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,NGP017_ELLAHULU-DMT(283017),"SubNetwork=2110,ManagedElement=283017,Equipment=1,DryContactCable=6",NGP017_ELLAHULU-DMT(283017),,Critical,Equipment Alarm,GENSET FAIL(198092576),,20220423 22:15:57,10.238.231.228,ITBBU,"G BSCId: 301; Location: rack=1,shelf=1,board=13.",1605629779194,"LTE,GSM",283017,VEMc1,DryContactCable,"Equipment=1,DryContactCable=6"
,SPT080_BISMADHARMAKENCANA-DMT(299080),"SubNetwork=2107,ManagedElement=299080,Equipment=1,DryContactCable=5",SPT080_BISMADHARMAKENCANA-DMT(299080),,Major,Equipment Alarm,GENSET RUNNING(198092575),,20220423 22:16:19,10.234.214.40,ITBBU,"G BSCId: 321; U RNCId: 769; Location: rack=1,shelf=1,board=13.",1605629154865,"LTE,UMTS,GSM",299080,VEMc1,DryContactCable,"Equipment=1,DryContactCable=5"
,C_PRC200_DESABAHITOM-DMT(310200),"SubNetwork=2103,ManagedElement=310200,SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1",C_PRC200_DESABAHITOM-DMT(310200),,Major,Equipment Alarm,GNSS antenna feeder link fault(198096836),The antenna feeder is in open circuit,20220423 22:18:26,10.234.255.120,ITBBU,"G BSCId: 315; Location: rack=1,shelf=1,board=1.",1605631154527,"LTE,GSM",310200,VSWd1,ClockSourceGnss,"SupportFunction=1,ClockSyncConfig=1,ClockSourceGnss=1"
,SBS086_ANISENABAH-TBG(279086),"SubNetwork=2101,ManagedElement=279086,Equipment=1,DryContactCable=3",SBS086_ANISENABAH-TBG(279086),,Critical,Equipment Alarm,LOW BATT(198092573),,20220423 22:23:13,10.234.242.5,ITBBU,"G BSCId: 303; U RNCId: 759; Location: rack=1,shelf=1,board=13.",1605628758111,"LTE,UMTS,GSM",279086,VEMc1,DryContactCable,"Equipment=1,DryContactCable=3"
,KPA194_BANGUNJAYAALAMPERMAI3-DMT(305194),"SubNetwork=2107,ManagedElement=305194,Equipment=1,DryContactCable=1",KPA194_BANGUNJAYAALAMPERMAI3-DMT(305194),,Critical,Equipment Alarm,MAINS FAIL(198092571),,20220423 22:25:28,10.230.225.18,ITBBU,"G BSCId: 320; Location: rack=1,shelf=1,board=13.",1605630154063,"LTE,GSM",305194,VEMc1,DryContactCable,"Equipment=1,DryContactCable=1"
,NGP018_NANGAMENTATAI-DMT(283018),"SubNetwork=2110,ManagedElement=283018,Equipment=1,ReplaceableUnit=73,RfPort=ANT1",NGP018_NANGAMENTATAI-DMT(283018),,Major,QoS Alarm,Antenna standing wave ratio abnormal(198098465),,20220423 22:25:52,10.238.231.229,ITBBU,"G BSCId: 301; TX,VSWR Level: low,VSWR: 1.42 .Location: rack=73,shelf=1,board=1.",1605630754875,"GSM,LTE FDD",283018,R8852E S1800(A8A),RfPort,"Equipment=1,ReplaceableUnit=73,RfPort=ANT1"
,MTW017_TUMPUNGLAUNG(302017),"SubNetwork=2103,ManagedElement=302017,Equipment=1,ReplaceableUnit=93",MTW017_TUMPUNGLAUNG(302017),,Critical,Environment Alarm,Input power-off(198092296),,20220423 22:30:16,10.234.214.65,ITBBU,"G BSCId: 315; U RNCId: 765; Power type: DC.Location: rack=93,shelf=1,board=1.",1605630154070,"UMTS,LTE FDD",302017,R8852E S2100(A8A),ReplaceableUnit,"Equipment=1,ReplaceableUnit=93"
,RNCZ_BTK1(765),"SubNetwork=765,ManagedElement=765,URncFunction=765,UUtranCellFDD=50176",RNCZ_BTK1(765),MTW017_TUMPUNGLAUNG(302017),Critical,Processing Error Alarm,Cell is out of service(199083022),The cell CGID reported by the Node B after audit is zero.,20220423 22:30:37,129.0.1.1,MRNC,"Alarm Object:CELL; 
NodeB ID:5690; 
Cell ID:50176; 
Alarm sub code:8; 
Cell support MBMS or not:Cell does not support MBMS; 
Slave No.:1; 
User plane resource Unit ID:38; 
the Module No. of the board:1; 
Unit No. of the board:7; 
Processor No. of the board:1; 
Subsystem No. of the board:1; 
Reserved:48/51/51/52/57;
Logic Position:System No.:0,Module No.:10,Index:0;",1605628154555,UMTS,765,CDR,UUtranCellFDD,"URncFunction=765,UUtranCellFDD=50176"
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,SupportFunction=1,ClockSyncConfig=1",MPW063_DESAKAPUR(277063),,Critical,QoS Alarm,System clock unavailable(198092217),,20220423 22:31:45,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Assist Phase Control.Location: rack=1,shelf=1,board=1.",1605629355950,"LTE,UMTS,GSM",277063,,ClockSyncConfig,"SupportFunction=1,ClockSyncConfig=1"
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=24",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:32:53,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355951,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063ME1_DESAKAPUR_ME02
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=25",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:32:55,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355952,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063MF1_DESAKAPUR_MF02
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=15",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:33:07,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355953,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063MF1_DESAKAPUR_MF01
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=14",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:33:08,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355954,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063ME1_DESAKAPUR_ME01
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=35",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:33:11,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355955,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063MF1_DESAKAPUR_MF03
,MPW063_DESAKAPUR(277063),"SubNetwork=2106,ManagedElement=277063,ENBCUCPFunction=510-10_277063,CULTE=1,CUEUtranCellTDDLTE=34",MPW063_DESAKAPUR(277063),,Major,QoS Alarm,LTE cell outage(198094832),Caused by clock is unlocked,20220423 22:33:12,10.238.225.167,ITBBU,"G BSCId: 306; U RNCId: 757; Cell type: normal cell.Location: rack=1,shelf=1,board=1.",1605629355956,LTE TDD,277063,,CUEUtranCellTDDLTE,MPW063ME1_DESAKAPUR_ME03
